id,lon,lat,taxonomy,number,structural,nonstructural,contents,retrofitting,day,night,transit,LandUse,GenOcc,OccClass,GenType,BldgType,BldEpoch,SSC_Zone,EqDesLev,SauidID,sauid,dauid,adauid,fsauid,csduid,csdname,cduid,cdname,SAC,eruid,ername,pruid,prname
71556-COM3-W3-PC,-123.1228582,49.27809938,COM3-W3-PC,1,221920,362080,199728,220797.7,5.32,0.08,3.12,RES-HD,Commercial,COM3,Wood,W3,Pre-1973,SSC-4,PC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71557-RES3E-C2H-MC,-123.1228582,49.27809938,RES3E-C2H-MC,1,1447191,6592759,578876.4,451787.9,9.52,51.34,30.06,RES-HD,Residential-HD,RES3E,Concrete,C2H,1973-1989,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71558-RES3C-RM1L-HC,-123.1228582,49.27809938,RES3C-RM1L-HC,1,291208.5,1326616.5,116483.4,138822.39,3.01,16.24,9.51,RES-HD,Residential-MD,RES3C,RMasonry,RM1L,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71559-RES4-C2H-MC,-123.1228582,49.27809938,RES4-C2H-MC,1,1796812.88,8185480.88,718725.15,573624.59,20.23,109.09,63.87,RES-HD,Residential-HD,RES4,Concrete,C2H,1990-2004,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71560-RES1-W4-MC,-123.1228582,49.27809938,RES1-W4-MC,1,113906.25,341718.75,45562.5,35717.6,0.56,3.01,1.76,RES-HD,Residential-LD,RES1,Wood,W4,1973-1989,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71561-COM3-C3M-PC,-123.1228582,49.27809938,COM3-C3M-PC,1,221920,362080,199728,241964.12,5.32,0.08,3.12,RES-HD,Commercial,COM3,Concrete,C3M,Pre-1973,SSC-4,PC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71562-COM3-RM1L-MC,-123.1228582,49.27809938,COM3-RM1L-MC,2,443840,724160,399456,115883.75,10.64,0.15,6.25,RES-HD,Commercial,COM3,RMasonry,RM1L,1990-2004,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71563-RES3E-W2-HC,-123.1228582,49.27809938,RES3E-W2-HC,3,4341573,19778277,1736629.2,1355363.7,28.56,154.02,90.18,RES-HD,Residential-HD,RES3E,Wood,W2,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71564-RES3C-C2M-HC,-123.1228582,49.27809938,RES3C-C2M-HC,1,291208.5,1326616.5,116483.4,138822.39,3.01,16.24,9.51,RES-HD,Residential-MD,RES3C,Concrete,C2M,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71565-RES3C-RM1L-MC,-123.1228582,49.27809938,RES3C-RM1L-MC,1,291208.5,1326616.5,116483.4,138822.39,3.01,16.24,9.51,RES-HD,Residential-MD,RES3C,RMasonry,RM1L,1973-1989,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71566-RES3C-W2-HC,-123.1228582,49.27809938,RES3C-W2-HC,1,291208.5,1326616.5,116483.4,138822.39,3.01,16.24,9.51,RES-HD,Residential-MD,RES3C,Wood,W2,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71567-RES4-C2M-HC,-123.1228582,49.27809938,RES4-C2M-HC,1,1796812.88,8185480.88,718725.15,573624.59,20.23,109.09,63.87,RES-HD,Residential-HD,RES4,Concrete,C2M,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71568-RES3B-W2-HC,-123.1228582,49.27809938,RES3B-W2-HC,1,257337,1172313,102934.8,112073.88,1.34,7.22,4.23,RES-HD,Residential-MD,RES3B,Wood,W2,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71569-RES1-W1-MC,-123.1228582,49.27809938,RES1-W1-MC,1,113906.25,341718.75,45562.5,35717.6,0.56,3.01,1.76,RES-HD,Residential-LD,RES1,Wood,W1,1990-2004,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71570-COM4-C2L-MC,-123.1228582,49.27809938,COM4-C2L-MC,1,1552338,2532762,1397104.2,240180.99,25.81,0,13.27,RES-HD,Commercial,COM4,Concrete,C2L,1990-2004,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71571-COM4-C2M-HC,-123.1228582,49.27809938,COM4-C2M-HC,2,7271680,11864320,6544512,1168362.24,251.52,1.8,129.32,RES-HD,Commercial,COM4,Concrete,C2M,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71572-COM4-RM1L-MC,-123.1228582,49.27809938,COM4-RM1L-MC,1,1552338,2532762,1397104.2,240180.99,25.81,0,13.27,RES-HD,Commercial,COM4,RMasonry,RM1L,1973-1989,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71573-COM4-URMM-LC,-123.1228582,49.27809938,COM4-URMM-LC,3,10907520,17796480,9816768,1736464.98,377.28,2.7,193.98,RES-HD,Commercial,COM4,URMasonry,URMM,1973-1989,SSC-4,LC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71574-REL1-URMM-LC,-123.1228582,49.27809938,REL1-URMM-LC,1,515531.25,2348531.25,515531.25,127796.9,36.24,0,17.57,RES-HD,Civic,REL1,URMasonry,URMM,1973-1989,SSC-4,LC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71575-COM1-RM1L-MC,-123.1228582,49.27809938,COM1-RM1L-MC,1,624466.67,1018866.67,562020,134933.14,42.23,0.18,22.33,RES-HD,Commercial,COM1,RMasonry,RM1L,1973-1989,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71576-COM1-URMM-LC,-123.1228582,49.27809938,COM1-URMM-LC,1,624466.67,1018866.67,562020,133695.22,42.23,0.18,22.33,RES-HD,Commercial,COM1,URMasonry,URMM,1973-1989,SSC-4,LC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71577-COM3-C2L-MC,-123.1228582,49.27809938,COM3-C2L-MC,1,221920,362080,199728,57941.88,5.32,0.08,3.12,RES-HD,Commercial,COM3,Concrete,C2L,1990-2004,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71578-IND2-URML-LC,-123.1228582,49.27809938,IND2-URML-LC,2,1229040,3322960,1659204,447485.77,32.33,0,14.25,RES-HD,Industrial,IND2,URMasonry,URML,1973-1989,SSC-4,LC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71579-IND1-URML-LC,-123.1228582,49.27809938,IND1-URML-LC,1,1798200,4861800,2427570,290983.72,10.43,0,4.6,RES-HD,Industrial,IND1,URMasonry,URML,1973-1989,SSC-4,LC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71580-COM4-C2L-HC,-123.1228582,49.27809938,COM4-C2L-HC,1,1552338,2532762,1397104.2,240180.99,25.81,0,13.27,RES-HD,Commercial,COM4,Concrete,C2L,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71581-COM4-PC1-MC,-123.1228582,49.27809938,COM4-PC1-MC,2,3104676,5065524,2794208.4,480361.98,51.62,0,26.54,RES-HD,Commercial,COM4,Precast,PC1,1990-2004,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71582-COM4-S2M-MC,-123.1228582,49.27809938,COM4-S2M-MC,1,3635840,5932160,3272256,584181.12,125.76,0.9,64.66,RES-HD,Commercial,COM4,Steel,S2M,1990-2004,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71583-COM4-URML-LC,-123.1228582,49.27809938,COM4-URML-LC,7,10866366,17729334,9779729.4,1665842.45,180.66,0,92.89,RES-HD,Commercial,COM4,URMasonry,URML,1973-1989,SSC-4,LC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71584-COM4-W3-HC,-123.1228582,49.27809938,COM4-W3-HC,1,1552338,2532762,1397104.2,240180.99,25.81,0,13.27,RES-HD,Commercial,COM4,Wood,W3,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71585-COM1-S1L-HC,-123.1228582,49.27809938,COM1-S1L-HC,1,624466.67,1018866.67,562020,134933.14,42.23,0.18,22.33,RES-HD,Commercial,COM1,Steel,S1L,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71586-COM1-URML-LC,-123.1228582,49.27809938,COM1-URML-LC,3,1873400,3056600,1686060,401085.66,126.7,0.54,67,RES-HD,Commercial,COM1,URMasonry,URML,1973-1989,SSC-4,LC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71587-COM1-W3-HC,-123.1228582,49.27809938,COM1-W3-HC,3,1873400,3056600,1686060,404799.42,126.7,0.54,67,RES-HD,Commercial,COM1,Wood,W3,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71588-COM2-URML-LC,-123.1228582,49.27809938,COM2-URML-LC,1,1026000,1674000,923400,353899.11,39.73,0,17.51,RES-HD,Commercial,COM2,URMasonry,URML,1973-1989,SSC-4,LC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71589-COM3-C2L-HC,-123.1228582,49.27809938,COM3-C2L-HC,2,443840,724160,399456,115883.75,10.64,0.15,6.25,RES-HD,Commercial,COM3,Concrete,C2L,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71590-COM3-URML-LC,-123.1228582,49.27809938,COM3-URML-LC,6,1331520,2172480,1198368,344461.8,31.93,0.46,18.75,RES-HD,Commercial,COM3,URMasonry,URML,1973-1989,SSC-4,LC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71591-RES3E-C1M-MC,-123.1228582,49.27809938,RES3E-C1M-MC,1,1447191,6592759,578876.4,1388899.25,9.52,51.34,30.06,RES-HD,Residential-HD,RES3E,Concrete,C1M,1990-2004,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71592-RES3E-W2-HC,-123.1228582,49.27809938,RES3E-W2-HC,1,1447191,6592759,578876.4,451787.9,9.52,51.34,30.06,RES-HD,Residential-HD,RES3E,Wood,W2,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71593-RES3E-W2-MC,-123.1228582,49.27809938,RES3E-W2-MC,2,2894382,13185518,1157752.8,903575.8,19.04,102.68,60.12,RES-HD,Residential-HD,RES3E,Wood,W2,1990-2004,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71594-RES3C-W2-MC,-123.1228582,49.27809938,RES3C-W2-MC,1,291208.5,1326616.5,116483.4,138822.39,3.01,16.24,9.51,RES-HD,Residential-MD,RES3C,Wood,W2,1990-2004,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71595-RES4-W3-HC,-123.1228582,49.27809938,RES4-W3-HC,3,5390438.63,24556442.63,2156175.45,1720873.76,60.7,327.28,191.62,RES-HD,Residential-HD,RES4,Wood,W3,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71596-RES3B-URML-LC,-123.1228582,49.27809938,RES3B-URML-LC,1,257337,1172313,102934.8,111045.68,1.34,7.22,4.23,RES-HD,Residential-MD,RES3B,URMasonry,URML,1973-1989,SSC-4,LC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71597-RES1-W1-HC,-123.1228582,49.27809938,RES1-W1-HC,1,113906.25,341718.75,45562.5,35717.6,0.56,3.01,1.76,RES-HD,Residential-LD,RES1,Wood,W1,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71598-COM4-C2M-MC,-123.1228582,49.27809938,COM4-C2M-MC,1,3635840,5932160,3272256,584181.12,125.76,0.9,64.66,RES-HD,Commercial,COM4,Concrete,C2M,1990-2004,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71599-COM4-C3L-LC,-123.1228582,49.27809938,COM4-C3L-LC,1,1552338,2532762,1397104.2,738371.24,25.81,0,13.27,RES-HD,Commercial,COM4,Concrete,C3L,1973-1989,SSC-4,LC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71600-COM3-C3L-LC,-123.1228582,49.27809938,COM3-C3L-LC,4,887680,1448320,798912,712506.29,21.29,0.3,12.5,RES-HD,Commercial,COM3,Concrete,C3L,1973-1989,SSC-4,LC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71601-COM3-RM1L-PC,-123.1228582,49.27809938,COM3-RM1L-PC,1,221920,362080,199728,220797.7,5.32,0.08,3.12,RES-HD,Commercial,COM3,RMasonry,RM1L,Pre-1973,SSC-4,PC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71602-COM3-S4L-HC,-123.1228582,49.27809938,COM3-S4L-HC,1,221920,362080,199728,57941.88,5.32,0.08,3.12,RES-HD,Commercial,COM3,Steel,S4L,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71603-RES3E-C2H-HC,-123.1228582,49.27809938,RES3E-C2H-HC,1,1447191,6592759,578876.4,451787.9,9.52,51.34,30.06,RES-HD,Residential-HD,RES3E,Concrete,C2H,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71604-RES3C-W4-HC,-123.1228582,49.27809938,RES3C-W4-HC,3,873625.5,3979849.5,349450.2,416467.17,9.04,48.73,28.53,RES-HD,Residential-MD,RES3C,Wood,W4,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71605-RES4-C2M-MC,-123.1228582,49.27809938,RES4-C2M-MC,1,1796812.88,8185480.88,718725.15,573624.59,20.23,109.09,63.87,RES-HD,Residential-HD,RES4,Concrete,C2M,1990-2004,SSC-4,MC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71606-RES3B-W4-HC,-123.1228582,49.27809938,RES3B-W4-HC,1,257337,1172313,102934.8,112073.88,1.34,7.22,4.23,RES-HD,Residential-MD,RES3B,Wood,W4,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
71607-RES1-W4-HC,-123.1228582,49.27809938,RES1-W4-HC,2,227812.5,683437.5,91125,71435.19,1.12,6.02,3.52,RES-HD,Residential-LD,RES1,Wood,W4,2005-2016,SSC-4,HC,59007563,59007563,59150780,59150312,V6B,5915022,Vancouver,5915,Greater Vancouver,1,5920,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,59,British Columbia / Colombie-Britannique
